pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
252.763 -1.00975 0.254664 242.653 0.704067 -2.91549 708.207 0.733521 0.718854 0.826156 0.615828 8.73301 -0.858619 1.11328 675.27 
245.399 0.385702 3.03772 216.082 1.98176 0.136447 654.251 0.306514 0.633414 0.796051 0.62899 34.5032 -0.684321 0.580451 693.99 
341.235 -0.307265 -0.905266 225.631 1.98807 1.88386 996.86 0.313498 0.588826 0.801257 0.837272 48.0056 2.69467 0.458348 732.122 
385.466 -1.61488 -0.671029 299.859 1.27786 1.7049 1505 0.653632 0.542647 0.871381 0.798463 50.6527 -1.53463 0.0979408 1084.11 
284.79 0.250307 -0.434375 273.438 -1.54034 2.37682 804.451 0.654513 0.271731 0.853707 0.816693 21.8066 -2.33545 1.57067 631.916 
418.427 -1.81035 0.809872 381.111 -0.222272 -2.46481 1071.03 0.438688 0.594928 0.666936 0.782425 43.2044 -2.59277 0.127956 857.812 
319.484 -1.82275 2.0001 233.559 -2.63202 -1.1086 605.118 0.443469 0.539273 0.798897 0.699926 49.7667 -0.7816 0.326997 565.353 
208.053 -1.76369 -0.342319 206.206 1.65261 2.8529 1188.03 0.509404 0.797557 0.855336 0.82104 18.7195 2.84344 0.0094645 432.657 
288.557 0.649891 -0.480248 242.326 0.078273 2.88688 560.539 0.492582 0.832932 0.913212 0.795217 39.1971 -0.466181 0.0140666 581.483 
234.043 -2.41969 -0.493685 222.197 -2.05671 2.54723 470.116 0.726675 0.920367 0.790456 0.865401 15.749 -2.62531 2.03095 609.626 
241.831 -0.0985276 -1.72482 216.964 1.74523 1.26434 668.448 0.703821 0.733867 0.762252 0.736639 11.7763 2.00548 0.58871 485.085 
539.617 -0.385273 -1.72338 485.137 -0.402076 1.48955 1075.71 0.355718 0.68648 0.679284 0.827578 7.84485 -0.74264 0.980737 1181.11 
407.905 -0.158604 2.69448 287.906 0.621835 -1.03653 747.074 0.703753 0.399191 0.818163 0.672967 27.9368 -1.06896 0.0324333 905.948 
287.272 -1.5435 -0.900837 251.492 -0.212746 2.04312 727.224 0.713476 0.582466 0.78176 0.507725 32.6266 -1.23649 0.138009 596.679 
494.956 -0.232111 -0.476858 389.302 -1.12501 2.66348 997.983 0.642595 0.674726 0.806755 0.800826 109.639 2.65194 0.0115335 881.137 
444.917 -0.32346 1.1514 310.148 2.27105 -1.91514 1498.11 0.273198 0.187148 0.712479 0.708818 96.3627 -1.99009 0.0749516 780.164 
855.454 -0.0427255 -2.69919 794.739 0.910488 0.430888 1929.84 0.485222 0.46897 0.722455 0.543071 27.9699 0.350026 0.0808617 1750.09 
553.359 0.0833112 2.96172 492.606 -0.0509513 -0.262629 1056.2 0.428046 0.6707 0.742641 0.87707 45.1742 0.0611939 0.323823 1077.31 
435.756 0.683001 -2.24584 381.738 -1.31465 0.882024 1296.45 0.392139 0.45693 0.771285 0.628058 42.859 0.874432 0.00759196 842.752 
386.444 -0.259037 -0.950587 244.822 -1.06546 2.05541 673.459 0.855232 0.698095 0.824448 0.70287 125.331 2.05893 0.00351644 725.411 
255.223 -0.536239 2.19332 204.16 -0.411445 -1.18658 463.896 0.894566 0.694618 0.843853 0.901515 30.7767 -0.330287 0.856295 535.907 
553.206 1.76026 -0.496045 361.263 1.34307 2.42062 1006.2 0.274208 0.462137 0.705261 0.298259 8.11576 0.44744 0.943485 1330.98 
834.936 0.920284 0.438485 688.301 0.125986 -2.45812 1635 0.65171 0.693224 0.71876 0.671572 353.857 -2.41539 0.0427256 1940.48 
1036.89 0.611799 2.09379 1026.55 -0.173882 -1.02157 2267.82 0.648098 0.537578 0.882813 0.689644 3.6127 -2.30203 1.25423 2064.05 
444.248 -0.204811 -0.640021 318.043 -1.90896 2.46908 1060.94 0.792689 0.264274 0.856458 0.77269 87.9394 2.66399 0.162421 933.298 
344.472 -0.677275 1.12019 255.389 -0.322387 -1.79435 630.753 0.645516 0.693015 0.80549 0.608218 25.2801 1.11624 0.00395656 840.658 
285.487 -0.242257 -1.12149 233.874 -2.49312 2.23115 947.38 0.269733 0.698207 0.876858 0.658227 5.87965 0.139792 1.26128 1146.95 
398.315 -0.726492 2.302 373.45 -0.237264 -0.824453 820.599 0.528578 0.526872 0.810577 0.727915 24.3883 0.410044 1.2345 795.221 
326.919 0.0938847 -1.96349 266.366 1.88702 1.27066 850.881 0.607749 0.612947 0.926641 0.601192 67.4421 0.968871 0.301789 615.321 
288.851 0.956965 3.05802 235.571 -0.153488 0.0509084 628.197 0.438471 0.663249 0.683142 0.786194 20.2829 1.39754 1.34664 653.445 
289.648 -2.09343 0.917206 263.145 -0.546346 3.0758 689.705 0.31675 0.850356 0.796505 0.835884 29.8431 -0.0175241 0.93473 817.695 
243.97 -1.23488 -1.20626 215.026 -1.85696 1.8251 489.06 0.688764 0.79636 0.909068 0.685277 11.0045 3.03976 1.10443 450.057 
